idx,category,cd_l1,gt_b0,pred_b0,gt_b1,pred_b1,w2_h0,w2_h1,w1_h0,bd_h0,bd_h1,n_gt_h0,n_pred_h0,n_gt_h1,n_pred_h1,topo_error
581,watercraft,7.221058942377567,1,1,0,0,0.0003197022531759817,0.0009226923796633629,0.003547373901146179,9.273363180286893e-05,0.0001406983952973312,256,256,843,829,0.0012423946328393447
582,watercraft,3.6628819070756435,1,1,0,0,0.00030782270746794514,0.0005232832040270291,0.004180801187480136,0.00015605555010196615,0.0001549367494110979,256,256,595,719,0.0008311059114949743
583,watercraft,5.073867738246918,1,1,0,0,0.00021307443786239622,0.00046295280224353764,0.0028845549466864004,5.003553238456409e-05,8.649663860355602e-05,256,256,811,799,0.0006760272401059339
584,watercraft,5.229145288467407,1,1,0,0,0.0013351454440890045,0.001250764295222397,0.020952430558362753,0.0001666057879124985,0.00016918781900307684,256,256,544,737,0.0025859097393114015
585,watercraft,6.95697870105505,1,1,0,0,0.0032231942448046297,0.0037504669371976763,0.05106843773321319,0.00030821891732491034,0.0013232661610784462,256,256,573,713,0.006973661182002306
586,watercraft,8.450322784483433,1,1,0,0,0.0008677291211769037,0.0016988211068199057,0.012765962134936835,0.00021652945233959983,0.0002500698323055768,256,256,676,743,0.0025665502279968093
587,watercraft,5.177338141947985,1,1,0,0,0.0010506256229865809,0.0010979818460379695,0.01576884555775666,0.00027699016595145263,0.00022347469927423702,256,256,568,704,0.0021486074690245504
588,watercraft,6.095313932746649,1,1,0,0,0.0011298795327479112,0.0017837547675296124,0.01778230201836284,8.735960205936977e-05,0.0005081418836118262,256,256,605,769,0.0029136343002775233
589,watercraft,6.494347937405109,1,1,0,0,0.000549659766250466,0.0009893022071241593,0.008592101398784635,9.372031628921383e-05,0.00018725264058909926,256,256,786,776,0.0015389619733746254
590,watercraft,4.424182698130608,1,1,0,0,0.0005005257262922715,0.0008742488419042794,0.0076521845263977884,0.00010384608720819888,0.00019849627121013643,256,256,618,724,0.0013747745681965508
591,watercraft,5.366026423871517,1,1,0,0,0.00012889028113126938,0.0007757152763608155,0.0016457381894574544,5.2987757582109675e-05,0.00011852459019851317,256,256,773,736,0.0009046055574920849
592,watercraft,4.220516420900822,1,1,0,0,0.0003920350389994045,0.0007133860932779471,0.006059836247856653,6.719685754507428e-05,0.00020614832381157452,256,256,607,707,0.0011054211322773515
593,watercraft,6.275646388530731,1,1,0,0,0.000578576402906567,0.0011959995949258576,0.008659531257147864,0.000167211759590339,0.0002694209190736746,256,256,724,802,0.0017745759978324246
594,watercraft,6.734570953994989,1,1,0,0,0.0017224798078688836,0.002163765664925686,0.02728144114509686,0.00013475323768968287,0.0003603635981889786,256,256,579,742,0.0038862454727945695
595,watercraft,3.9085671305656433,1,1,0,0,0.0006433077487141278,0.0008754504921995911,0.01002107667585517,0.00014753537535671258,0.00014583802463881586,256,256,542,716,0.001518758240913719
596,watercraft,7.004661485552788,1,1,0,0,0.0019063453911119022,0.002352187218118127,0.029894883906030123,0.000256012562452417,0.0004151257863768808,256,256,631,860,0.004258532609230029
597,watercraft,6.6850436851382256,1,1,0,0,0.000775924978992523,0.0012482878395011052,0.01130422789748516,0.0002407748853262325,0.00032176258525007167,256,256,714,776,0.002024212818493628
598,watercraft,7.301548030227423,1,1,0,0,0.001068196950274137,0.003007226864005013,0.013592298724912591,0.0005402330617669806,0.00128980385524488,256,256,711,773,0.00407542381427915
599,watercraft,2.746238373219967,1,1,0,0,0.000333890083904128,0.00041856456715180774,0.002836698120101219,0.00013101343300279955,0.00023392174083484765,256,256,542,578,0.0007524546510559358
600,table,4.241677932441235,1,1,0,0,0.0003660928542422442,0.0028186523568926513,0.0054889218950341725,7.132498260392639e-05,0.0025710562724862857,256,256,461,466,0.0031847452111348957
601,table,4.3490887619555,1,1,0,0,0.00046280085566580126,0.0014662207705252077,0.002146299769909653,0.0003290592957835986,0.0008686464539381881,256,256,673,651,0.001929021626191009
602,table,7.0205796509981155,1,1,0,0,0.0009124839337502362,0.0018559125284838408,0.014259515260945672,7.604385157515547e-05,0.0009462599544989708,256,256,500,532,0.0027683964622340768
603,table,4.572959151118994,1,1,0,0,0.0003424470670107065,0.0012609363311466215,0.0034538362669919,0.00014851559676565262,0.0005900239365801627,256,256,537,534,0.001603383398157328
604,table,6.676335819065571,1,1,0,0,0.0013331778367113305,0.004984742592457022,0.018678001805944446,0.00032724595977906817,0.003957371235373264,256,256,507,485,0.006317920429168353
605,table,9.780763648450375,1,1,0,0,0.006532185054167358,0.006441635617222856,0.10510064891900991,0.0006563835672619388,0.0009668675170601062,256,256,492,841,0.012973820671390215
606,table,4.095514304935932,1,1,0,0,0.0005485092191907002,0.0006888482726541441,0.008355689816745622,7.578783334956374e-05,0.00020597478403257412,256,256,566,516,0.0012373574918448443
607,table,5.821290425956249,1,1,0,0,0.0006467426939886918,0.001181865939211091,0.008811659273118971,0.00013697260293622348,0.0005163525094280113,256,256,529,560,0.0018286086331997828
608,table,5.577488802373409,1,1,0,0,0.0004900028886576334,0.0030914584250437012,0.004388403660602836,0.0002816459190272272,0.0016430429976322936,256,256,549,610,0.0035814613137013346
609,table,4.224233329296112,1,1,0,0,0.0005754067073955875,0.0017171439089243526,0.007929498270083282,8.910667972930261e-05,0.0009061858578527024,256,256,377,357,0.0022925506163199404
610,table,5.06667559966445,1,1,0,0,0.0012415441707885706,0.014074216881599816,0.012895405477218895,0.0007622616288173846,0.012176099094777721,256,256,683,652,0.015315761052388386
611,table,9.336600080132484,1,1,0,0,0.0004834448883375133,0.0014382438300108488,0.005615253650899417,0.00018531915212853523,0.00048344810960406284,256,256,587,547,0.001921688718348362
612,table,6.356020923703909,1,1,0,0,0.0004362912297973997,0.0016349703150215721,0.005664636895399056,0.00018002944029178736,0.000652153938231221,256,256,645,617,0.0020712615448189716
613,table,5.441084504127502,1,1,0,0,0.0005797309997898053,0.003600829904291239,0.0051362139440810604,0.00035438843021518094,0.002629725166599539,256,256,700,732,0.004180560904081044
614,table,4.606251139193773,1,1,0,0,0.0005088114309354038,0.002954574206771893,0.0064074255386837795,0.0001062076845336768,0.0012500091268318886,256,256,356,350,0.003463385637707297
615,table,3.0536269769072533,1,1,0,0,0.0003308202935314387,0.0011769514767621177,0.0033910779713602563,9.021382160034289e-05,0.0005694755157966252,256,256,624,618,0.0015077717702935564
616,table,4.345891997218132,1,1,0,0,0.00028345249665174876,0.0015492486093272506,0.002785323344852938,0.0001129426687058177,0.000611263144320008,256,256,645,661,0.0018327011059789994
617,table,5.470645613968372,1,1,0,0,0.0007331333233214065,0.0010753869123027284,0.009784070517918849,0.00016135373781276502,0.0003185583290133266,256,256,664,713,0.0018085202356241349
618,table,5.086710676550865,1,1,0,0,0.0003961248991088769,0.000873638341762126,0.005557626104130549,0.00015020580840614025,0.00030020506908384585,256,256,533,539,0.001269763240871003
619,table,6.988172885030508,1,1,0,0,0.0026590754820806717,0.008023077110156396,0.016894506718924118,0.0012750693932103221,0.007634439488359089,256,256,488,435,0.010682152592237069
620,table,3.876096336171031,1,1,0,0,0.0003961644148034193,0.0010300559288159658,0.0023852311696255695,0.00019503790059634263,0.0005509396723557616,256,256,427,418,0.001426220343619385
621,table,6.320541724562645,1,1,0,0,0.0010853063812774997,0.002221165759137006,0.01587615696423449,0.0002252703152736382,0.0009179036058938154,256,256,620,659,0.003306472140414506
622,table,15.221137553453445,1,1,0,0,0.0036568346910909,0.0067248047625515645,0.05717028592962163,0.00036918321836047763,0.0009213723359288162,256,256,708,854,0.010381639453642465
623,table,4.038827493786812,1,1,0,0,0.00047895929290280584,0.0007999057440645158,0.006622188436112802,0.00010461008430566465,0.0004614635529603395,256,256,378,357,0.0012788650369673217
624,table,6.162317004054785,1,1,0,0,0.0007396533665269298,0.004330229666621075,0.010178708308321582,0.00020423092204910342,0.0029186039676249234,256,256,534,547,0.005069883033148005
625,table,4.93521336466074,1,1,0,0,0.000590754482753034,0.0008712110291915872,0.00794050598668691,0.00013591561427424292,0.0003301059632301803,256,256,410,410,0.0014619655119446212
626,table,5.8397576212883,1,1,0,0,0.0004622248151664823,0.0023098325749388556,0.006799816446851804,6.182156581889878e-05,0.0009168620093885083,256,256,507,510,0.002772057390105338
627,table,13.396471738815308,1,1,0,0,0.00735408880093433,0.008156145715234155,0.11537775570851648,0.0007536073605918271,0.0011878659076785673,256,256,584,836,0.015510234516168484
628,table,4.646743647754192,1,1,0,0,0.0004493143149204616,0.0018054929333554124,0.004995731554550059,0.00011426025435665177,0.0012500927147684607,256,256,689,694,0.002254807248275874
629,table,5.263674072921276,1,1,0,0,0.0006341083969001526,0.002024690120903618,0.00724057180808454,0.0003000422161318489,0.0006796158957932518,256,256,674,696,0.0026587985178037703
630,table,3.9078155532479286,1,1,0,0,0.00029824070925867405,0.000619990882845278,0.004044622830856557,5.1829821269721264e-05,8.313331469127216e-05,256,256,383,363,0.0009182315921039521
631,table,7.6141683384776115,1,1,0,0,0.001470126908172929,0.00804975898969816,0.021565462822791887,0.00026346785213826607,0.005401233785814745,256,256,450,624,0.00951988589787109
632,table,15.03664255142212,1,1,0,0,0.009652587116006655,0.01065578953423779,0.1532311450543448,0.0007815149624008227,0.001648310851966442,256,256,538,822,0.020308376650244445
633,table,4.625416360795498,1,1,0,0,0.0005761455017828281,0.0017998096791037596,0.005954996088535974,0.000327263900777211,0.0005981591149963883,256,256,434,429,0.0023759551808865877
634,table,3.9383620023727417,1,1,0,0,0.00026778862601577755,0.001488523834226719,0.002732135049375504,0.00017952226838436822,0.0008732265280346208,256,256,658,658,0.0017563124602424966
635,table,5.467244889587164,1,1,0,0,0.0004789315641685829,0.0018043855033729524,0.007156343909387725,4.8225637165277835e-05,0.0006051277366866531,256,256,720,715,0.0022833170675415353
636,table,7.318530697375536,1,1,0,0,0.0035817928354274662,0.0041599985295523185,0.055637281115486395,0.0007513941119141531,0.0007487312118374528,256,256,509,684,0.007741791364979785
637,table,5.108062643557787,1,1,0,0,0.0005223287164699464,0.0015388574519756807,0.007855052420833421,8.474523215167007e-05,0.0010081980341781725,256,256,379,359,0.002061186168445627
638,table,7.387528195977211,1,1,0,0,0.0012538482486665768,0.003629282740619354,0.010138147071428752,0.0009963832607359085,0.0025533490874760745,256,256,597,607,0.004883130989285931
639,table,4.116278607398272,1,1,0,0,0.00025618071776668057,0.002174862706127218,0.0030628890514273685,8.876326502372037e-05,0.0014713519863431765,256,256,345,335,0.0024310434238938986
640,table,6.243609823286533,1,1,0,0,0.0007133662035126436,0.0008998710282231954,0.011214778873017365,9.38350922367109e-05,0.00027608612554784213,256,256,597,684,0.0016132372317358389
641,table,4.053987562656403,1,1,0,0,0.0006779810889326165,0.0013962537107871955,0.0036409312963757946,0.00040014137643214925,0.0006963718362098803,256,256,643,650,0.002074234799719812
642,table,4.182409029453993,1,1,0,0,0.00041716995927619564,0.0008450273972824964,0.005813833854459065,0.00013593101911002492,0.00026425690696366133,256,256,463,437,0.0012621973565586921
643,table,5.084493663161993,1,1,0,0,0.0005050809753603107,0.002927751804075617,0.007662897026736744,5.0797159188479884e-05,0.0012424607657089033,256,256,459,458,0.0034328327794359275
644,table,6.478714756667614,1,1,0,0,0.0015604570623405393,0.004918675212319734,0.019459847375254653,0.0005696629641316897,0.00301553340760332,256,256,496,603,0.006479132274660273
645,table,4.484126344323158,1,1,0,0,0.0002487286085215514,0.0014454086138138498,0.0019993796195369885,0.00016573104942808892,0.0008047811626297231,256,256,540,548,0.0016941372223354012
646,table,7.061291486024857,1,1,0,0,0.0007824519374741946,0.004769104304601681,0.008026024664879866,0.0003489799204633576,0.0032520364104263386,256,256,449,522,0.005551556242075876
647,table,5.687400698661804,1,1,0,0,0.0003062480412960606,0.0012712635458233046,0.0028739156668561704,0.00014894020192217448,0.0006234008974614243,256,256,508,500,0.0015775115871193653
648,table,8.7708979845047,1,1,0,0,0.0007694578091296453,0.0012805134304434737,0.007364720796183235,0.0003645373724571778,0.0005151996646086242,256,256,437,477,0.002049971239573119
649,table,9.427415207028389,1,1,0,0,0.0009867088193630216,0.004345194868650411,0.012582539275846693,0.0004172447849149531,0.002745568126628978,256,256,734,739,0.005331903688013433
650,table,7.757745683193207,1,1,0,0,0.0006451985418215252,0.0013070040919580996,0.009857797940949785,6.054623391800809e-05,0.0005398783269663364,256,256,706,647,0.0019522026337796248
651,table,4.7889165580272675,1,1,0,0,0.0004648088902029605,0.0007687426647635604,0.0049899642831308455,0.00025208879396688977,0.00023034749291540648,256,256,532,528,0.001233551554966521
652,table,9.201880544424057,1,1,0,0,0.006325373540977026,0.008255652784157286,0.10080442583573467,0.000540030369579155,0.00175278596643164,256,256,485,837,0.014581026325134312
653,table,4.701215773820877,1,1,0,0,0.0003499088338832277,0.0007513275835839695,0.0037839663133776985,0.00020167814677880813,0.00013470723945278981,256,256,461,479,0.0011012364174671973
654,table,5.529087036848068,1,1,0,0,0.0011880965571395355,0.004848695373312442,0.018434246785359577,0.00013313666108295038,0.004527885634347422,256,256,345,444,0.006036791930451977
655,table,4.694480914622545,1,1,0,0,0.00018671739670702688,0.0021440326311326814,0.0015160066925175172,0.00011219537400125688,0.0013722091774492106,256,256,500,531,0.0023307500278397083
656,table,11.366995982825756,1,1,0,0,0.007801732057391871,0.010546894064114552,0.12312864710966799,0.0011867893354980397,0.0021124886984586265,256,256,602,832,0.018348626121506423
657,table,5.788629408925772,1,1,0,0,0.00036786255765794494,0.002998834145584219,0.005318422641309999,9.70830986031096e-05,0.0016359366530681388,256,256,478,476,0.003366696703242164
658,table,5.278247874230146,1,1,0,0,0.0004070188024703182,0.0050432770489088445,0.0038936042608450887,0.0002493918740695267,0.0033362299569885652,256,256,534,609,0.0054502958513791624
659,table,4.995115101337433,1,1,0,0,0.00019280472990618582,0.0011682022503709643,0.002066622187751318,0.00010328346545488212,0.00014905277885767168,256,256,709,738,0.0013610069802771501
660,table,4.8042181879282,1,1,0,0,0.0005213750378982976,0.0016878620818145372,0.005619223348112818,0.0001873950747103975,0.00048767394472169767,256,256,489,496,0.002209237119712835
661,table,5.11637469753623,1,1,0,0,0.00030603050520195633,0.001496052993679888,0.0030066158740771273,0.00011236234425204827,0.0009233544705281593,256,256,696,690,0.0018020834988818444
662,table,5.0891428254544735,1,1,0,0,0.00025726799595137816,0.0024154353185875705,0.0032538712412143386,0.00010662420879194168,0.0021788585290757542,256,256,454,466,0.0026727033145389485
663,table,7.374125998467207,1,1,0,0,0.0002613388856302489,0.0021444132406509744,0.0027667913503902943,0.00015486456733615483,0.0003320456524547261,256,256,703,716,0.002405752126281223
664,table,5.175510421395302,1,1,0,0,0.00027386798265489583,0.0025168316094805604,0.003495886026609706,0.00012121757555087417,0.0010797535357741429,256,256,516,523,0.0027906995921354563
665,table,4.757110960781574,1,1,0,0,0.0005361939226248846,0.001501889097975947,0.00659793362961107,0.0002514637812742193,0.0008830349558995362,256,256,471,516,0.0020380830206008314
666,table,6.186223588883877,1,1,0,0,0.0005042033553500531,0.0016691621749322055,0.00630870477646871,0.00028760392096238707,0.0004766285771643647,256,256,502,535,0.0021733655302822587
667,table,4.522036295384169,1,1,0,0,0.0005286117754407247,0.002847452139084655,0.00583241834109929,0.00010857791972717148,0.0014870867862033649,256,256,511,508,0.00337606391452538
668,table,4.832424223423004,1,1,0,0,0.0006574238181090204,0.002855949116602907,0.008083679855814875,0.000240594946699757,0.0012215906785580655,256,256,522,516,0.0035133729347119275
669,table,4.077601246535778,1,1,0,0,0.0002605823403840653,0.0032513377909655257,0.00312309415513412,6.400444284783424e-05,0.0020399124018349174,256,256,414,409,0.003511920131349591
670,table,4.259495995938778,1,1,0,0,0.0022017193911033363,0.0045880291001602425,0.029935814255074543,0.0006559875509749009,0.0031337776021558746,256,256,395,480,0.006789748491263578
671,table,7.112584076821804,1,1,0,0,0.0012504742347398247,0.0026583231441998337,0.01976003369863459,0.00010257752750514326,0.001042167305188255,256,256,523,571,0.003908797378939659
672,table,7.314991671591997,1,1,0,0,0.0005344703305049966,0.0015482910963548922,0.00742102740787339,9.87223217880917e-05,0.000385763507904095,256,256,552,553,0.002082761426859889
673,table,11.401762254536152,1,1,0,0,0.002720868718256733,0.0036072374693960144,0.04303601289992548,0.0002828211784070972,0.00051810543970474,256,256,636,848,0.0063281061876527475
674,table,4.2740823701024055,1,1,0,0,0.0005900746752244819,0.0007831298173080195,0.005888034758711879,0.00023288112339669986,0.0002902290850134402,256,256,401,416,0.0013732044925325014
675,table,9.384984150528908,1,1,0,0,0.005775873884465981,0.00632961128307799,0.08690782177247748,0.0012556567133230612,0.0019249652028894555,256,256,426,597,0.012105485167543971
676,table,4.517486318945885,1,1,0,0,0.0002593730844359181,0.0008933009429459828,0.003204561463213392,7.796861541943534e-05,0.00032369396494124833,256,256,411,403,0.0011526740273819008
677,table,6.2895361334085464,1,1,0,0,0.003056950760424668,0.003321798808936867,0.04653333715300367,0.0008168860722463879,0.0005662512865871019,256,256,507,750,0.006378749569361535
678,table,5.491285584867001,1,1,0,0,0.001918258726814298,0.0025163955152471924,0.02255839774830285,0.0011119778156359495,0.0009484309434333696,256,256,522,653,0.00443465424206149
679,table,5.423405207693577,1,1,0,0,0.0005237024681131897,0.0016184636436333741,0.005839494765397286,0.00017252836596541588,0.0010068295995419305,256,256,522,507,0.002142166111746564
680,table,4.633340518921614,1,1,0,0,0.0009044180047135104,0.0028187902214538247,0.014135467309961562,8.577531329665919e-05,0.0013869629171461041,256,256,511,588,0.0037232082261673353
681,table,3.8428292609751225,1,1,0,0,0.0003541822382050997,0.0005645747877482559,0.0038937017655390586,0.0002305804572135424,0.00011982749892137587,256,256,475,450,0.0009187570259533556
682,table,4.348477348685265,1,1,0,0,0.0006467094871693672,0.0011336279980969032,0.00876823234399382,0.00013830502004074535,0.000288385067214539,256,256,423,416,0.0017803374852662704
683,table,5.9648118913173676,1,1,0,0,0.0005194476263592536,0.001037218379716123,0.007209998374268091,0.00014183311363706597,0.00029460847606159035,256,256,471,447,0.0015566660060753767
684,table,4.288061521947384,1,1,0,0,0.001135631486545988,0.002007678923145524,0.01597992928459651,0.0003137559045739008,0.0016918645774727792,256,256,444,492,0.0031433104096915123
685,table,6.106941029429436,1,1,0,0,0.000605505781122345,0.0013241471342567597,0.006338021125007589,0.0002526087217838563,0.0002333081186111233,256,256,627,646,0.0019296529153791046
686,table,5.450719967484474,1,1,0,0,0.0008012911358031986,0.0015217644947172313,0.01246313235438349,0.00013060229620822164,0.0004769958955485715,256,256,474,542,0.00232305563052043
687,table,5.298726726323366,1,1,0,0,0.0007501368564161662,0.0018751601642034647,0.011620281127607577,7.110143392812375e-05,0.00077075707076776,256,256,531,557,0.002625297020619631
688,table,4.389571025967598,1,1,0,0,0.000727541721028749,0.0015364482613536455,0.008387170039233699,0.0002854776859018118,0.000908989009718527,256,256,436,428,0.0022639899823823943
689,table,5.806881934404373,1,1,0,0,0.000723470712245949,0.001761944604949811,0.005148361374872824,0.0002977485261779695,0.0010506440281148547,256,256,648,601,0.00248541531719576
690,table,6.858278997242451,1,1,0,0,0.00045459061765128244,0.008461360255818343,0.0067781844733016535,7.511804229239387e-05,0.007917603696344939,256,256,637,633,0.008915950873469625
691,table,4.941060673445463,1,1,0,0,0.0003671973697375905,0.0010194972911122884,0.005075376402412107,0.00012878361890968776,0.0003455336010064814,256,256,458,446,0.0013866946608498789
692,table,4.694947972893715,1,1,0,0,0.0008250855804649316,0.0009362764916532438,0.009447933645812898,0.0003421436527179904,0.00020584849000039856,256,256,541,580,0.0017613620721181754
693,table,7.979040965437889,1,1,0,0,0.0016279143129579207,0.0031485846837461854,0.024072517491101984,0.00033917224422868805,0.0009234677184425978,256,256,671,688,0.004776498996704106
694,table,4.813588224351406,1,1,0,0,0.00048218369607675636,0.0009393669037880987,0.0035172186746506196,0.00013382405033567427,0.0004133284934223075,256,256,395,397,0.001421550599864855
695,table,4.910983145236969,1,1,0,0,0.0005279525877743747,0.0012636229405886005,0.007091196779071295,0.00019289824381592963,0.0010790448581075895,256,256,578,558,0.0017915755283629752
696,table,4.415158648043871,1,1,0,0,0.0007930732319654687,0.0025935859316879046,0.010325871673739781,0.00020197697291995942,0.00106236416098081,256,256,419,423,0.003386659163653373
697,table,7.021830882877111,1,1,0,0,0.004729875837387917,0.005733054876338167,0.07171941067316263,0.001044124972788026,0.003272185821442987,256,256,463,610,0.010462930713726084
698,table,8.102496154606342,1,1,0,0,0.0006361492458302064,0.00435276867112719,0.008084385185348122,0.0001975059228730043,0.003265869591666238,256,256,536,608,0.004988917916957396
699,table,7.283838000148535,1,1,0,0,0.0011535407251080966,0.0022035161838724706,0.017393845970339005,0.00022621183075222095,0.000640032146455402,256,256,682,707,0.0033570569089805672
700,table,5.109111312776804,1,1,0,0,0.0006765980600452788,0.0035152861732926245,0.007982456160504262,0.000198995175372918,0.002113118198559326,256,256,391,377,0.004191884233337904
701,table,8.747448213398457,1,1,0,0,0.0019103891112591518,0.004608246709609349,0.029026150947928007,0.0004296889353895966,0.0021839585769428643,256,256,654,589,0.0065186358208685
702,table,5.221271421760321,1,1,0,0,0.0006908322984771447,0.003547340608386703,0.007489005806752899,0.0003625298219827426,0.0019449351143239234,256,256,686,687,0.004238172906863848
703,table,4.979394376277924,1,1,0,0,0.0013624490599739919,0.001585367601279925,0.020221737231339645,0.00012013946128916139,0.0004817197966325141,256,256,426,485,0.002947816661253917
704,table,4.347032867372036,1,1,0,0,0.0006418464805623611,0.0013147264634517349,0.007734784707737357,0.0001940614594874296,0.0005939163041842957,256,256,454,438,0.0019565729440140962
705,table,4.571602679789066,1,1,0,0,0.0003532002184002998,0.0014225107827170098,0.0044575075419009645,0.00010707584114905133,0.0008217238333378882,256,256,409,420,0.0017757110011173095
706,table,4.210516810417175,1,1,0,0,0.00022514531495286294,0.0010317264761888724,0.002637273852010966,6.718543504657948e-05,0.00021600369901381142,256,256,708,701,0.0012568717911417354
707,table,8.95015150308609,1,1,0,0,0.0024754244674002595,0.009347586469058948,0.03848661846135509,0.00042871989072309005,0.007894987333404263,256,256,617,667,0.011823010936459207
708,table,5.0781359896063805,1,1,0,0,0.00043057873628779986,0.0018849554283987306,0.005590810367596902,7.319896189974476e-05,0.0010708866824790141,256,256,643,659,0.00231553416468653
709,table,5.045623518526554,1,1,0,0,0.0006819542773278007,0.0010997594630992452,0.009472998664597235,0.00015436500066395506,0.00027650367287322675,256,256,527,566,0.001781713740427046
710,table,5.686260759830475,1,1,0,0,0.0006161283880006521,0.0021418363033986077,0.007764634956467229,0.00017681230905401018,0.0011627240411925532,256,256,450,456,0.00275796469139926
711,table,3.685713279992342,1,1,0,0,0.0007292369571221997,0.0027094469282738865,0.0060475084602710375,0.0001486396281050184,0.0017036109452455706,256,256,357,352,0.003438683885396086
712,table,5.022305063903332,1,1,0,0,0.0004685129265769621,0.0019250906766687525,0.005962683659482061,0.00020599448107443824,0.0010781750687525458,256,256,759,755,0.0023936036032457145
713,table,4.194878041744232,1,1,0,0,0.00039305656590958186,0.0012609429305726406,0.004721592473448453,0.00010780050925519261,0.00035931961494550975,256,256,437,402,0.0016539994964822225
714,table,9.869405999779701,1,1,0,0,0.004771953306358608,0.004387236730051499,0.07269095941161004,0.0008898663768351391,0.001379923685317496,256,256,490,739,0.009159190036410109
715,table,8.293811231851578,1,1,0,0,0.001858801449402003,0.0048191580735216155,0.02784478573302884,0.00024017638844714417,0.002767657530574556,256,256,559,573,0.006677959522923618
716,table,4.8128766939044,1,1,0,0,0.0004988325531478752,0.0021499822097990192,0.007507057084601818,6.40043940865441e-05,0.0009825492448974705,256,256,440,439,0.0026488147629468942
717,table,7.129404693841934,1,1,0,0,0.0020170258267389325,0.0028517151055248596,0.02411723430662182,0.000722499752956518,0.0010126341139758271,256,256,688,718,0.004868740932263792
718,table,9.770801290869713,1,1,0,0,0.006742519426987785,0.005596126000743904,0.1034313646891957,0.002459793487088387,0.0011964539987366872,256,256,602,736,0.012338645427731689
719,table,7.529222872108221,1,1,0,0,0.0013394237056389418,0.0024061251088947585,0.01405389876208258,0.0008802718892304429,0.0007804570137405764,256,256,576,621,0.0037455488145337005
720,table,10.122394189238548,1,1,0,0,0.0016578907811416362,0.005172644870888397,0.026268593754677973,0.0001478721877482209,0.002446865536854598,256,256,596,694,0.006830535652030033
721,table,6.662446074187756,1,1,0,0,0.00031402962813584576,0.0011368423801606646,0.0041600408463118325,8.335210323076256e-05,0.00046011053292062046,256,256,527,568,0.0014508720082965104
722,table,3.835247829556465,1,1,0,0,0.00021539462392404778,0.0010934599610804357,0.0017008127242899805,0.00010251293452489402,0.0009457456209497816,256,256,372,387,0.0013088545850044836
723,table,5.306087899953127,1,1,0,0,0.0016454987401275023,0.0053919811750458195,0.025011137807090626,0.00022675524427857776,0.0022709986729113106,256,256,388,427,0.007037479915173322
724,table,6.203945726156235,1,1,0,0,0.0017656838358602648,0.0023556466834250707,0.018394948528584476,0.0011438924375009327,0.0007438101223636973,256,256,516,597,0.0041213305192853355
725,table,4.411107394844294,1,1,0,0,0.0005891261720385929,0.0023339582589773683,0.006650662401071706,0.00019281120825498984,0.0012193757199795584,256,256,616,548,0.002923084431015961
726,table,4.913973156362772,1,1,0,0,0.00048803489978885224,0.0019321468497779982,0.0056666071985993155,0.00016401194974879907,0.0010859219716886236,256,256,553,562,0.0024201817495668504
727,table,8.511047810316086,1,1,0,0,0.002307756366281803,0.012180194827838402,0.03397842310798072,0.0004219465831757502,0.00857060317737637,256,256,493,510,0.014487951194120205
728,table,12.710855342447758,1,1,0,0,0.0037016740396563007,0.005941908585446146,0.05859292660464499,0.0004779639006212491,0.0008656461543708315,256,256,711,784,0.009643582625102447
729,table,3.6856168881058693,1,1,0,0,0.00015999369787453687,0.000406031688690269,0.0018795210549299285,4.76978144608542e-05,8.439737745568503e-05,256,256,464,498,0.0005660253865648058
730,table,4.314832855015993,1,1,0,0,0.00034750478904726,0.0009410059353245973,0.004858360047825245,9.908534769192956e-05,0.0003802385021525363,256,256,383,364,0.0012885107243718573
731,table,4.34479583054781,1,1,0,0,0.0006102377855796591,0.0015144540070060762,0.0034717655199248167,0.0002900079774897637,0.0007158696302212147,256,256,410,420,0.0021246917925857355
732,table,6.205924786627293,1,1,0,0,0.0023166020302569723,0.0033472884092123688,0.03567998492554394,0.00036511820202794754,0.0011285245846024135,256,256,567,707,0.005663890439469341
733,table,6.505846977233887,1,1,0,0,0.0006270376941692683,0.004312256675110062,0.0080636161780625,0.00010014063817531064,0.0032270083239791985,256,256,513,508,0.0049392943692793305
734,table,4.7186799347400665,1,1,0,0,0.0006442824162385636,0.0025405198826450102,0.00924133238105427,0.00018577372446508533,0.0011433968047679377,256,256,501,447,0.0031848022988835737
735,table,6.62262924015522,1,1,0,0,0.002359270929831466,0.0027771839639818795,0.023724584030539633,0.0017309365489444062,0.0017973904833764043,256,256,546,609,0.005136454893813345
736,table,5.686168093234301,1,1,0,0,0.0003852394334726531,0.0016429125452417153,0.0045901074478468815,0.0001017432771271004,0.0004936796683893476,256,256,749,752,0.0020281519787143684
737,table,4.253026098012924,1,1,0,0,0.0005179129037543916,0.0034136813386520474,0.006659285114515475,9.260251342080306e-05,0.0027620986689394014,256,256,390,365,0.003931594242406439
738,table,5.232167895883322,1,1,0,0,0.001033866314647454,0.0011280648957459585,0.016138657800290276,0.00011062716374279566,0.000351527532654914,256,256,439,392,0.0021619312103934125
739,table,6.228707730770111,1,1,0,0,0.0006443388396054992,0.0017905903885285029,0.010041385284719036,9.290571665072564e-05,0.00048319850503635714,256,256,551,538,0.002434929228134002
740,table,3.262867918238044,1,1,0,0,0.00022894620544792194,0.0008652017783875838,0.002242559110124726,0.00013775514697465796,0.00032796640519954824,256,256,397,404,0.0010941479838355056
